image_rel_path,temp_c,humidity_pct,wind_m_s,precip_mm,soil_moisture_pct,random_datetime
test/Wheat/healthy/3f7d06be746964517647927dde9d3c3de8f744b2.jpg,24.7,15.0,3.29,0.0,6.6000000000000005,2025-04-06 17:00:00
test/Wheat/healthy/40fcb19cfd6bdd4952d87c11c3e37f2679331d7c.jpg,38.1,13.0,0.65,0.0,7.199999999999999,2025-08-12 17:00:00
test/Wheat/healthy/424979e89f0536478a0cb29f3b2435d7b718b220.jpg,5.8,95.0,2.59,0.0,17.7,2024-03-23 03:00:00
test/Wheat/healthy/4c2078ab3d2819cba4f16575f254b4350f6d2b47.jpg,26.0,35.0,1.77,0.0,8.4,2025-09-10 12:00:00
test/Wheat/healthy/506527688e69be7dc8a5be33f4860891e0e287e7.jpg,29.5,29.0,3.8,0.0,7.7,2025-07-19 16:00:00
test/Wheat/healthy/63c0f2e69063d4a4b309bdbdfc2d6f35ebbf0435.jpg,2.1,81.0,3.18,0.0,31.1,2023-02-15 07:00:00
test/Wheat/healthy/6869a229cfa02efd09b68e9ea5f9b6d434337e8d.jpg,18.0,37.0,2.1,0.0,12.4,2024-01-21 14:00:00
test/Wheat/healthy/6a861ce8e7fb9e6d919f69fa169570aa4a38b23b.jpg,6.1,100.0,3.77,0.0,23.1,2024-01-15 00:00:00
test/Wheat/healthy/6c5464498a3f7f7bb5e0a3f3486ae2df16f9f102.jpg,28.2,22.0,3.26,0.0,2.3,2023-10-23 15:00:00
test/Wheat/healthy/87931dd0f3ccf54d6d6521b4b82d99a909b94103.jpg,4.8,81.0,2.25,0.0,5.8999999999999995,2025-01-28 07:00:00
test/Wheat/healthy/8b30458374e62b0a66e817f1f0ade63c4a845211.jpg,10.7,49.0,0.22,0.0,15.5,2024-01-19 04:00:00
test/Wheat/healthy/8dcec30c1f0d88a28856edd4cf02c0254cef3062.jpg,10.3,60.0,2.83,0.0,6.4,2023-04-07 05:00:00
test/Wheat/healthy/98e9607b75ebb6e09c72f5d63adc080c1b8ef850.jpg,,,,,,2025-07-24 00:00:00
test/Wheat/healthy/9dd857e558cafce7de84c82ef1c2a3b4979ad6b3.jpg,5.4,95.0,3.6,0.0,31.6,2025-02-12 18:00:00
test/Wheat/healthy/9e8805a71f43221769898e74d17f9b7aedc3e01f.jpg,30.6,27.0,4.63,0.0,6.5,2025-07-08 14:00:00
test/Wheat/healthy/a2665f59721889578378a8263208d5b70e9b100e.jpg,22.2,24.0,2.52,0.0,2.5,2023-05-17 03:00:00
test/Wheat/healthy/a4492ce44d41f45c6dddde554d383420d8d3ae82.jpg,22.5,45.0,2.44,0.0,1.0,2024-08-04 23:00:00
test/Wheat/healthy/a79b0d6626131dfb58c62e7d8ca441079f1e41ce.jpg,17.5,56.0,1.72,0.0,2.4,2023-09-15 06:00:00
test/Wheat/healthy/b5f90bd740a89d16af66e9ed441385321b0a1733.jpg,38.8,16.0,4.62,0.0,7.199999999999999,2025-08-13 15:00:00
test/Wheat/healthy/b75fc6127d12e7af70f41727cfd74d4e45b193d4.jpg,19.8,24.0,5.58,0.0,11.200000000000001,2023-02-28 17:00:00
test/Wheat/healthy/c071c220acee6fc519d705ea34fb8d62b803ceb4.jpg,18.9,92.0,5.08,0.0,1.6,2024-09-16 00:00:00
test/Wheat/healthy/c7a19f1350b18c589284a21cc12c078c2549dd6a.jpg,11.6,63.0,1.55,0.0,13.700000000000001,2023-12-02 05:00:00
test/Wheat/healthy/ca8dd738263995dfac9ac3987622e8393155e5ca.jpg,24.0,26.0,1.56,0.0,8.4,2025-05-21 11:00:00
test/Wheat/healthy/cbdc57470424353808028c3faec02a66a5adb1e7.jpg,20.0,56.0,3.14,0.0,2.8000000000000003,2023-06-06 21:00:00
test/Wheat/healthy/d3fdab8dbf5342c3587678c7a25742dc56158037.jpg,6.2,84.0,6.2,0.1,19.6,2023-03-30 19:00:00
test/Wheat/healthy/dd92906db07b0513404b3c5744d7b2164ede0d01.jpg,21.0,56.0,2.62,0.0,6.0,2025-07-07 00:00:00
test/Wheat/healthy/f0058506ddcc03d87924e3a5b99c12d1f1abb5e9.jpg,21.5,59.0,2.77,0.0,2.3,2024-07-19 02:00:00
test/Wheat/healthy/f02208c329fc3bb98749f45b5644d5c85acf28e1.jpg,22.3,50.0,1.34,0.0,2.3,2023-09-23 04:00:00
test/Wheat/healthy/f39435edb83ff0043d41f6cbec9f26dff03049e2.jpg,23.1,48.0,2.05,0.0,8.4,2025-06-11 08:00:00
test/Wheat/healthy/fa1967391918fb80277813f8977f7162b601fea5.jpg,5.9,98.0,2.53,0.0,2.6,2023-01-30 05:00:00
test/Wheat/healthy/fb76cf82fed1a2974a9e5a6d5a05050a76337c5d.jpg,21.0,32.0,0.14,0.0,1.5,2024-05-17 09:00:00
test/Wheat/healthy/fc8189d6a8d355852028aa7d73c6863d5767aa37.jpg,6.9,98.0,4.02,0.0,5.5,2023-03-07 01:00:00
train/Apple/Apple_scab/000fc64313adff0429eab41beab9f8df0bebb3fd.jpg,10.9,71.0,5.1,0.0,26.1,2023-01-05 13:00:00
train/Apple/Apple_scab/003d8235e3ec3dac50ae078dbc3e217d5e2b181d.jpg,26.0,29.0,3.45,0.0,2.6,2024-10-03 16:00:00
train/Apple/Apple_scab/004bc0764f46b3c435b080a653c15241bb3250bf.jpg,16.7,50.0,1.0,0.0,25.6,2023-03-24 09:00:00
train/Apple/Apple_scab/006846ec4db432ce6fe537a46ef8d35f73a325c0.jpg,19.0,90.0,2.38,0.0,2.3,2023-08-26 05:00:00
train/Apple/Apple_scab/00ed95e8023ccd93a8f0d04d3e03e657b6f1cb84.jpg,24.2,40.0,1.92,0.0,2.6,2023-11-01 14:00:00
train/Apple/Apple_scab/00efb4dbec60174d9cc8427a809675b84fb3177e.jpg,26.9,19.0,3.04,0.0,8.7,2025-09-23 10:00:00
train/Apple/Apple_scab/0114b3694db9ffc2f01cbc654ad0247707a68ff1.jpg,8.8,85.0,2.32,0.0,23.5,2025-12-24 02:00:00
train/Apple/Apple_scab/013f8ef115d2d86829e57548b9bab792fa15c8a4.jpg,18.6,41.0,2.0,0.0,2.3,2023-09-28 04:00:00
train/Apple/Apple_scab/019248ae9ca7a59adf2fe19427ccb21f26af1498.jpg,19.9,62.0,4.49,0.0,2.9000000000000004,2023-10-10 03:00:00
train/Apple/Apple_scab/01dddab9a9a276067eea1561b7874b274c1c9f91.jpg,17.0,72.0,2.66,0.0,8.1,2025-03-18 20:00:00
train/Apple/Apple_scab/02181b9837e86ad0599317ccdd9471548fd76507.jpg,11.1,78.0,0.85,0.4,5.5,2023-03-14 08:00:00
train/Apple/Apple_scab/021b455970ac360d9311c8f29c52215d56f43b41.jpg,13.6,76.0,4.6,0.0,8.4,2025-05-29 02:00:00
train/Apple/Apple_scab/022132a4bda2c79141e255902640f6f042bdb2d3.jpg,14.6,50.0,2.55,0.0,8.7,2025-03-14 09:00:00
train/Apple/Apple_scab/0288b7de08095810b8ecc8c01ae5e1faf77c111e.jpg,22.5,30.0,1.37,0.0,7.6,2025-09-21 00:00:00
train/Apple/Apple_scab/02b5728dfc8998c19362972422f38351043c725c.jpg,,,,,,2025-07-21 12:00:00
train/Apple/Apple_scab/02bf74a7445fa592979851d271a478bf732abe84.jpg,18.9,39.0,1.56,0.0,3.1,2023-11-05 04:00:00
train/Apple/Apple_scab/02dfe68344d82b2ed115f3adcfc939fd4ead18bc.jpg,,,,,,2024-05-30 03:00:00
train/Apple/Apple_scab/0327577ecf398e5cfe09b333c0626f5b7c675012.jpg,8.9,62.0,3.0,0.0,22.1,2024-02-12 00:00:00
train/Apple/Apple_scab/033882d9fccdbc08a9f097287c80275089c9757b.jpg,,,,,,2024-02-02 19:00:00
train/Apple/Apple_scab/0349f526e8f595ae0213e25f357e8d9bdfa9a75c.jpg,13.1,43.0,1.33,0.0,7.5,2024-01-09 04:00:00
train/Apple/Apple_scab/0364630e84bedb9b8ee569c27768b275abb9a1c1.jpg,18.5,85.0,2.81,0.0,1.0,2024-09-01 02:00:00
train/Apple/Apple_scab/036cd360b7b90fdc58928c910c0d6d59b955836a.jpg,16.0,96.0,2.73,0.0,2.7,2024-10-08 05:00:00
train/Apple/Apple_scab/0383ec93601cd94bdaa2cd27a3ab77f8c4377f8c.jpg,20.3,32.0,3.35,0.0,8.799999999999999,2025-10-30 23:00:00
train/Apple/Apple_scab/04707620e691e45dbeed9d21c51f07bde44524fb.jpg,32.9,34.0,4.34,0.0,2.0,2024-06-27 13:00:00
train/Apple/Apple_scab/04ce0d50ab2b264033499e4a80b2464dd75a7b88.jpg,1.6,99.0,3.18,0.2,41.6,2023-02-08 21:00:00
train/Apple/Apple_scab/04d86bcca8f1e0ffb78bb03f07572603a6076562.jpg,18.2,21.0,2.36,0.0,8.6,2025-11-01 08:00:00
train/Apple/Apple_scab/04ddaec8c5c8e261127c8c5b999581fd101891f6.jpg,13.8,43.0,3.3,0.0,5.5,2023-03-06 01:00:00
train/Apple/Apple_scab/05111b80b24e182faacd4ba8ffdf6d819f90e860.jpg,26.6,32.0,2.77,0.0,2.3,2023-09-16 11:00:00
train/Apple/Apple_scab/0515a58bbfcae18ac2a84cba9584c1af41551b23.jpg,18.2,39.0,6.36,0.0,10.2,2024-01-07 14:00:00
train/Apple/Apple_scab/05546dfdb2524d3c4343b023ccd56026c8f0dd96.jpg,21.8,34.0,0.63,0.0,8.4,2025-10-04 08:00:00
train/Apple/Apple_scab/058afae6bf34b8735cb16501f7b1870ddaa96858.jpg,,,,,,2024-04-25 23:00:00
train/Apple/Apple_scab/05adc6848120ff7946af43abd5b17b267363459d.jpg,12.6,48.0,2.95,0.0,7.5,2024-03-11 19:00:00
train/Apple/Apple_scab/05c6826a720aa64c9fc409cdb8098d4c20c46817.jpg,20.8,51.0,7.52,0.0,2.6,2023-10-30 11:00:00
train/Apple/Apple_scab/05c76204f28d8bfc539fd0316af32c53e78cfc63.jpg,19.5,47.0,4.12,0.0,10.7,2024-04-12 17:00:00
train/Apple/Apple_scab/05f7d0d33e797e261088d5173daaa9cbc91d3cc8.jpg,,,,,,2024-10-22 18:00:00
train/Apple/Apple_scab/05fad18148dc14558d14758546ed998bf7304e08.jpg,11.9,68.0,4.63,0.0,9.5,2024-11-18 07:00:00
train/Apple/Apple_scab/06251549576dcdc37268ad5ab0bf74b7f152947e.jpg,19.5,38.0,3.05,0.0,2.5,2024-05-16 10:00:00
train/Apple/Apple_scab/0627e690f62e6123a17b3c97e11e6c83eb0addce.jpg,4.8,64.0,1.9,0.0,18.9,2025-01-07 03:00:00
train/Apple/Apple_scab/064351cee0e10e743972a788ad47be695b5a9541.jpg,10.1,71.0,4.83,0.0,18.4,2024-03-25 18:00:00
train/Apple/Apple_scab/06646414ca68e29147739f084fefe09f72121070.jpg,21.6,44.0,4.4,0.0,6.800000000000001,2023-06-02 00:00:00
train/Apple/Apple_scab/06fe7a038e377b251cc862317d0e6a3156c29a39.jpg,24.1,33.0,2.31,0.0,1.7999999999999998,2024-06-07 06:00:00
train/Apple/Apple_scab/070754e286e88b137d0ae4ca7ee6d2e9afac045e.jpg,6.4,87.0,2.94,0.1,28.000000000000004,2023-02-03 11:00:00
train/Apple/Apple_scab/0724dc81a89bfbc49c595c02094d0951ac418ecd.jpg,,,,,,2024-01-27 17:00:00
train/Apple/Apple_scab/07296d633f5b6f3cd4ba1241cc9db58d42fe67f7.jpg,8.7,78.0,8.37,0.1,27.400000000000002,2024-02-16 15:00:00
train/Apple/Apple_scab/07a26c64513c860d65cd1da678e02d0ca03ccd16.jpg,10.4,81.0,1.39,0.0,14.7,2025-01-12 11:00:00
train/Apple/Apple_scab/07cc60e511809eadbbbc3527d38fe2bd0df198d7.jpg,14.6,67.0,2.46,0.0,8.7,2025-04-25 08:00:00
train/Apple/Apple_scab/07d0fb51f135f09a1c502a82a41de8b90f54c154.jpg,,,,,,2023-08-25 05:00:00
train/Apple/Apple_scab/08cb6a5b850c9d5ea791bb1721e8e51834e9be38.jpg,6.5,91.0,8.37,0.5,16.8,2024-03-19 09:00:00
train/Apple/Apple_scab/08cd206e3c26d797eb5c10910b3434d0cede2ecd.jpg,23.6,31.0,4.08,0.0,2.3,2023-10-26 10:00:00
train/Apple/Apple_scab/08dc69ee8a8eab912286e31ad888dc94db52f743.jpg,23.8,13.0,4.7,0.0,2.3,2024-04-05 16:00:00
train/Apple/Apple_scab/090c288984d892e10c6520694a64a4cab519fcaa.jpg,20.0,54.0,6.82,0.0,4.9,2024-05-02 18:00:00
train/Apple/Apple_scab/0915c94b3e31969569106c3d7acabd22c05ba8e6.jpg,23.1,68.0,2.51,0.0,2.3,2023-08-16 03:00:00
train/Apple/Apple_scab/094768f8d168605ac8a799fb88469ec1092b49f6.jpg,9.9,76.0,1.68,0.0,8.7,2023-04-22 00:00:00
train/Apple/Apple_scab/096620c7a430e66119e0ff61a9e355c66a30cff6.jpg,8.1,82.0,1.55,0.0,28.1,2024-02-21 22:00:00
train/Apple/Apple_scab/09e38560f2731c990bd723d77338cfa61a69ba9c.jpg,32.0,32.0,7.1,0.0,2.3,2024-07-19 17:00:00
train/Apple/Apple_scab/0a1feebde94e50b8f0548b15a2e174d22b9f97ad.jpg,14.1,66.0,0.91,0.0,4.3999999999999995,2024-03-31 04:00:00
train/Apple/Apple_scab/0a6717e83ab049db185c64e990757e2a2f223c78.jpg,9.7,55.0,2.04,0.0,8.799999999999999,2024-12-26 00:00:00
train/Apple/Apple_scab/0a6cbeed36615e27db64a88f3e79c80cdb1503b6.jpg,18.8,60.0,3.24,0.0,1.9,2024-06-10 04:00:00
train/Apple/Apple_scab/0ab064650c94427c5210eebdba9c842cc5a38e61.jpg,15.8,58.0,3.19,0.0,8.7,2025-04-25 09:00:00
train/Apple/Apple_scab/0b1b595d5f51dcf7f8c0b203b2fdf9e073d6a94a.jpg,23.5,30.0,3.58,0.0,1.7999999999999998,2024-10-29 15:00:00
train/Apple/Apple_scab/0b32dfd1bd792e83bb9bccfbe041d6b5903e4b1d.jpg,25.5,52.0,3.34,0.0,8.799999999999999,2025-08-05 19:00:00
train/Apple/Apple_scab/0b4b6dec21accfabbbd5033b9ee3bc6b04fb3e46.jpg,22.9,48.0,1.12,0.0,2.3,2023-07-12 00:00:00
train/Apple/Apple_scab/0b4c290e61de804c84041646e17e3449f101fd7e.jpg,7.5,61.0,0.97,0.0,10.2,2024-12-15 00:00:00
train/Apple/Apple_scab/0b4e67024784df31e444e2433f6d2484602803ed.jpg,20.8,48.0,5.98,0.0,2.5,2023-10-30 18:00:00
train/Apple/Apple_scab/0b5f747e0d00f17eedf0a176b3c7f31ab6c19214.jpg,12.9,66.0,2.15,0.0,14.799999999999999,2024-11-28 16:00:00
train/Apple/Apple_scab/0b736e7725fb9577d6ca9d35a89a62276bcfa121.jpg,17.5,56.0,3.52,0.0,19.8,2023-04-16 21:00:00
train/Apple/Apple_scab/0b98cedc2c6a64ec1140c56e67c3ab2fc0027890.jpg,20.9,60.0,2.35,0.0,7.3999999999999995,2025-08-20 06:00:00
train/Apple/Apple_scab/0bd4716aabd4034979e2937e10c283ad60b9a812.jpg,30.2,33.0,5.1,0.0,2.3,2024-07-21 11:00:00
train/Apple/Apple_scab/0c9e10eeac05cdcab6b95bcfc0fa18462cc7f263.jpg,30.7,23.0,2.72,0.0,8.1,2025-09-14 16:00:00
train/Apple/Apple_scab/0c9f9a97211036c9557aa7e1ada7cd724593e1c9.jpg,17.1,88.0,4.44,0.0,1.6,2024-09-22 02:00:00
train/Apple/Apple_scab/0cb3b35a84f5d8d17914d80b522e2c7222da0785.jpg,30.0,27.0,5.55,0.0,1.7999999999999998,2024-06-09 14:00:00
train/Apple/Apple_scab/0cb7837157958661adcc5a7bb4ac1f533da125e9.jpg,30.5,18.0,1.24,0.0,8.3,2025-05-22 13:00:00
train/Apple/Apple_scab/0ce76e034a85da86e9e917546016924be1531c2c.jpg,29.5,31.0,3.49,0.0,2.4,2024-09-25 15:00:00
train/Apple/Apple_scab/0d1043f7578c6452658da7fdfe61635b97e24497.jpg,19.5,54.0,1.51,0.1,17.5,2023-04-17 21:00:00
train/Apple/Apple_scab/0d1458e3bdabb1c809f4189e792190e2f22f59fa.jpg,10.1,57.0,3.42,0.0,9.3,2024-12-24 22:00:00
train/Apple/Apple_scab/0d1628700dcb6ae5120c353d7a378037d6853814.jpg,18.1,87.0,2.38,0.0,2.4,2023-07-11 03:00:00
train/Apple/Apple_scab/0daaba8b59c1c39a5f5114f36fcde3e04f2c7603.jpg,19.1,66.0,2.2,0.0,2.7,2023-10-03 21:00:00
train/Apple/Apple_scab/0e0aa1a7005e969cfdecef334b65cf4f93792e84.jpg,31.5,24.0,4.95,0.0,1.0,2024-08-15 13:00:00
train/Apple/Apple_scab/0e2edd2fa3502ee6935ab1c76206f167baebcd9f.jpg,16.4,96.0,3.32,0.0,1.6,2024-09-22 06:00:00
train/Apple/Apple_scab/0e5162d04e944003767db5398c26be022d830369.jpg,5.9,95.0,3.83,0.0,19.5,2024-03-25 04:00:00
train/Apple/Apple_scab/0ed5bf67de7edcea229b18f71023da5b39365972.jpg,19.2,56.0,4.54,0.0,8.1,2024-05-01 11:00:00
train/Apple/Apple_scab/0f577181cdd1d899419312622ea6f3a525b97504.jpg,14.8,49.0,5.5,0.0,4.5,2024-03-15 14:00:00
train/Apple/Apple_scab/0f63fb490d9f19c3a8b905bdfcf1dae1e27d390f.jpg,,,,,,2024-09-13 23:00:00
train/Apple/Apple_scab/0f66b000144f0cb4f871d8f80afa9ecca14cccc7.jpg,31.4,35.0,5.76,0.0,2.3,2024-07-29 14:00:00
train/Apple/Apple_scab/0f7bf61fff8d78b1dd3671c304154719ece1dd72.jpg,29.9,26.0,5.41,0.0,1.9,2024-06-21 19:00:00
train/Apple/Apple_scab/0f861609b80ed56a501179ff4378a18c07b7939e.jpg,23.5,42.0,1.86,0.0,2.4,2024-09-28 21:00:00
train/Apple/Apple_scab/0f9bd4f06bc5b8ae43489aa3edc4b10142105f95.jpg,9.6,97.0,9.08,0.5,15.0,2023-12-23 21:00:00
train/Apple/Apple_scab/0fa6d0116bf3990342ccf996f392419a78c0847c.jpg,16.0,89.0,3.72,0.0,2.4,2023-06-18 04:00:00
train/Apple/Apple_scab/0fa8d79e5dc01ae829fc5f6b5c3401765dd9fb7c.jpg,11.4,54.0,2.53,0.0,7.5,2024-03-11 20:00:00
train/Apple/Apple_scab/0fcce1c96b7ec9bafe0ac394403965f2be6e34ba.jpg,10.8,87.0,4.88,0.3,14.6,2023-04-11 18:00:00
train/Apple/Apple_scab/0fdc9cd15084406bb17d8cf59e46f63dcd1dd4ce.jpg,22.0,47.0,2.73,0.0,2.0,2024-06-28 05:00:00
train/Apple/Apple_scab/105610a4acdc3ad982bffb60b7b205254835e0c7.jpg,27.5,36.0,3.1,0.0,8.4,2025-09-18 13:00:00
train/Apple/Apple_scab/106e06f942424fadfb6123f6058526d08c6d342f.jpg,24.0,24.0,3.6,0.0,2.3,2023-07-28 05:00:00
train/Apple/Apple_scab/107c6a728dda6360723820cf4f6c608b07e85329.jpg,10.5,88.0,2.15,0.0,18.5,2023-11-25 02:00:00
train/Apple/Apple_scab/10cf399e1c69989f2fecf561c8900f8ed3a83a35.jpg,28.0,21.0,1.64,0.0,2.4,2023-09-15 12:00:00
train/Apple/Apple_scab/10fd3cf0858e5d67b537340f2fd0e0f81fdf1cbb.jpg,,,,,,2024-09-13 17:00:00
train/Apple/Apple_scab/114db52cf7fdeb27c50bb4c336cce7bd4897e891.jpg,27.3,46.0,4.18,0.0,8.3,2025-08-25 18:00:00
train/Apple/Apple_scab/115977c6133bad36ceb22ebaf93bad4f82e77e4a.jpg,8.9,89.0,1.63,0.7,29.799999999999997,2024-02-24 08:00:00
train/Apple/Apple_scab/115d3a2c6c840ace2dea22c7e8584027cce833e1.jpg,29.9,14.0,4.19,0.0,2.5,2023-05-11 15:00:00
train/Apple/Apple_scab/11b55350e797d03f0c96cc69eef10785008f76ff.jpg,10.9,85.0,2.71,0.0,10.2,2024-11-20 02:00:00
train/Apple/Apple_scab/11fce6eac749e4d3cde108b11da222028b5d0d83.jpg,18.8,74.0,1.78,0.0,2.4,2023-09-15 00:00:00
train/Apple/Apple_scab/12343150fc1538950e53e247a600f5c4c1191991.jpg,5.3,99.0,2.6,0.0,5.3,2023-01-24 08:00:00
train/Apple/Apple_scab/128d530cdda5d007fc871410e10f9cfca045320e.jpg,25.5,36.0,2.65,0.0,1.7999999999999998,2024-06-05 08:00:00
train/Apple/Apple_scab/12bd1c35c76004e01de523ddb4dba4ee760a040b.jpg,8.4,83.0,4.08,0.0,26.3,2023-11-22 07:00:00
train/Apple/Apple_scab/12c2393b8861223da968410b02beba281a012b8f.jpg,10.6,56.0,2.52,0.0,11.899999999999999,2024-01-22 00:00:00
train/Apple/Apple_scab/12c3453efc888532fe0a868b9c022d8fb3cee3e0.jpg,31.9,16.0,3.73,0.0,1.9,2024-06-17 18:00:00
train/Apple/Apple_scab/12d4fb9b8ae369583ee2cb39896f24505bc369fc.jpg,17.4,38.0,4.52,0.0,9.1,2024-01-08 12:00:00
train/Apple/Apple_scab/130d694904c1cc3aad50a93cdfb9c30c5279ec3b.jpg,26.6,57.0,2.33,0.0,2.3,2023-08-13 01:00:00
train/Apple/Apple_scab/1348c45c7067aa984fea76c91ec2dfc0b079135c.jpg,5.4,95.0,3.6,0.0,31.6,2025-02-12 18:00:00
train/Apple/Apple_scab/134e40db0cb505cb13e58167e80e12ad99664522.jpg,28.0,28.0,2.94,0.0,7.5,2025-06-22 12:00:00
train/Apple/Apple_scab/1363c6a2122213f08e7da6fbab61e251fd34cea0.jpg,20.9,43.0,1.51,0.0,8.3,2025-11-03 22:00:00
train/Apple/Apple_scab/136f1f4f1da0e977448e86e817e0e12ec06efb6c.jpg,21.7,32.0,3.06,0.0,2.7,2023-05-25 08:00:00
train/Apple/Apple_scab/138ee9d861d78d5abef5f4aee1344962cc18d5f9.jpg,15.1,84.0,1.49,0.0,8.5,2025-10-07 07:00:00
train/Apple/Apple_scab/139fd3de9f3b6c31903eadabecee1660a57b9f98.jpg,25.4,34.0,3.65,0.0,7.9,2025-07-02 09:00:00
train/Apple/Apple_scab/13e149466c8650ce937930f4ec155f72878d7d8a.jpg,3.5,99.0,3.1,0.5,32.4,2025-02-22 18:00:00
train/Apple/Apple_scab/143d7f2c61406aa48ce2c0e03d8d390eb99acf90.jpg,8.9,75.0,3.83,0.0,9.0,2024-01-23 02:00:00
train/Apple/Apple_scab/144700990a8d41f7a709f06d9ad86e6e290e2160.jpg,4.0,70.0,5.41,0.0,37.7,2023-02-10 10:00:00
train/Apple/Apple_scab/144960381cb38347492965c0036b0e801720cfe8.jpg,23.4,48.0,2.12,0.0,1.2,2024-08-20 01:00:00
train/Apple/Apple_scab/1467203344a67d17e95a44ba40eb32310462f488.jpg,20.5,44.0,3.93,0.0,2.5,2024-05-11 19:00:00
train/Apple/Apple_scab/146af43424f4cac4ff63cc16a91bf06d24a56714.jpg,31.2,11.0,5.08,0.0,2.6,2023-05-05 15:00:00
train/Apple/Apple_scab/147f08c7d4ddd5964d58f0044a5ca4da70cbd8f1.jpg,19.8,24.0,2.57,0.0,8.799999999999999,2025-03-26 20:00:00
train/Apple/Apple_scab/148a3f326b371545d08b786d45fabfe9fc93bda1.jpg,7.3,75.0,4.83,0.0,34.0,2024-02-04 10:00:00
train/Apple/Apple_scab/1492bb2e7481fea6be7add1d3f91d8713dd75096.jpg,21.4,53.0,2.33,0.0,8.5,2025-09-24 04:00:00
train/Apple/Apple_scab/14b542b5a4690c7c1cacd388d66fb236339d96cd.jpg,3.5,94.0,6.35,1.0,40.2,2025-02-06 10:00:00
train/Apple/Apple_scab/14c564a3d2c1da62788ae1348752da286bf46cd7.jpg,22.8,47.0,3.09,0.0,2.7,2023-06-16 21:00:00
train/Apple/Apple_scab/150935720cd6e29d027e0d21e325b1fe36862165.jpg,,,,,,2024-09-12 19:00:00
train/Apple/Apple_scab/150b8289a541a0be372ef0050b5e5e5d029defbd.jpg,12.9,38.0,3.77,0.0,8.5,2025-01-28 16:00:00
train/Apple/Apple_scab/150bb5b31f552365037d7ca5219003ec89446c2c.jpg,10.4,47.0,1.85,0.0,7.3,2024-12-11 02:00:00
train/Apple/Apple_scab/15169975bb019fb5d9631ad6ee1b81b16506a6e5.jpg,4.2,97.0,4.48,0.0,33.300000000000004,2025-02-13 04:00:00
train/Apple/Apple_scab/15c718d1b3d57a8c29de3813d813458ae80ab41a.jpg,28.5,23.0,2.61,0.0,7.199999999999999,2025-06-21 12:00:00
train/Apple/Apple_scab/165c62e597b068c654a9090ef9b5fa75b073d9ab.jpg,15.2,38.0,2.77,0.0,9.3,2025-12-05 11:00:00
train/Apple/Apple_scab/167993e708c177d1d336e6356a8c0f7167cfcedb.jpg,6.5,70.0,2.11,0.0,9.4,2025-01-26 08:00:00
train/Apple/Apple_scab/169813d5bd835f425d8a461f9ae492dc9dc0a727.jpg,16.1,44.0,7.22,0.0,15.5,2023-11-26 13:00:00
train/Apple/Apple_scab/16ff09c091ce10d0d556c2a112e126a92c6b7594.jpg,8.2,84.0,2.54,0.0,19.400000000000002,2025-12-26 23:00:00
train/Apple/Apple_scab/170b1155e6a6191c9f224b681fcbd49c16e10109.jpg,21.8,22.0,3.96,0.0,2.4,2024-10-19 16:00:00
train/Apple/Apple_scab/173ba2b00fcba986aa820416371c13a5dd3f9440.jpg,19.1,38.0,0.84,0.0,9.2,2025-11-29 17:00:00
train/Apple/Apple_scab/1740f682fd0a75f6fe43ff9d92864f1e5960a558.jpg,12.1,59.0,1.92,0.0,5.0,2023-01-25 18:00:00
train/Apple/Apple_scab/176a9100f3c5aee927ffdd7af9bc7982045fbb3a.jpg,29.4,26.0,4.63,0.0,2.1999999999999997,2023-09-11 17:00:00
train/Apple/Apple_scab/176c4637588f45cc8e0c5851dedf1e50d657f522.jpg,23.8,30.0,1.6,0.0,8.5,2025-03-14 17:00:00
train/Apple/Apple_scab/1815aa6732fc1c491006e4a39a90018fa2bf9be1.jpg,30.9,23.0,4.96,0.0,1.9,2024-06-11 15:00:00
train/Apple/Apple_scab/181983ec5cc50b20081313787ce4636f0c4dba7b.jpg,21.9,48.0,3.14,0.0,2.4,2023-06-28 08:00:00
train/Apple/Apple_scab/18201bf6c7143668c7fcf7e3b14ccddeff1155fd.jpg,21.9,32.0,2.32,0.0,2.3,2023-10-27 09:00:00
train/Apple/Apple_scab/1856119d0ebba98276161503755a8f6e6878d6ed.jpg,10.9,86.0,2.11,0.0,17.9,2024-01-01 11:00:00
train/Apple/Apple_scab/18cdea281330bdc091694f9afb3b1ba112d083d6.jpg,18.2,90.0,2.08,0.0,2.4,2024-09-29 02:00:00
train/Apple/Apple_scab/19157d5aac8ddae1e6e9c7450163d3f629cfe8a1.jpg,21.9,47.0,3.67,0.0,8.4,2025-06-03 12:00:00
train/Apple/Apple_scab/197326ac48dd684fd06dd82ed8b1735747546946.jpg,13.1,56.0,5.54,0.0,11.899999999999999,2023-01-19 14:00:00
train/Apple/Apple_scab/19b03ca090cd02cef6b90c58b6a559d7ac5ddd08.jpg,20.0,17.0,3.29,0.0,7.9,2025-11-10 22:00:00
train/Apple/Apple_scab/19d6c4d141d22f82fc83855f1215e964735f5495.jpg,7.4,73.0,3.62,0.0,23.7,2023-02-20 22:00:00
train/Apple/Apple_scab/1a0e4f9412c8ace4db7808b2a8d357bff974cfcf.jpg,,,,,,2025-07-21 19:00:00
train/Apple/Apple_scab/1a96afafbbc58bf9b55ce590f509c398b6155e43.jpg,24.3,50.0,2.39,0.0,2.3,2023-07-21 22:00:00
